"","State_Name","State_Abbreviation","County_Name","County_FIPS_Code","StudyYear","UNR_16","FUNR_16","MUNR_16","UNR_20to64","FUNR_20to64","MUNR_20to64","FLFPR_20to64","FLFPR_20to64_Under6","FLFPR_20to64_6to17","FLFPR_20to64_Under6_6to17","MLFPR_20to64","PR_F","PR_P","MHI","ME","FME","MME","MHI_2018","ME_2018","FME_2018","MME_2018","TotalPop","OneRace","OneRace_W","OneRace_B","OneRace_I","OneRace_A","OneRace_H","OneRace_Other","TwoRaces","Hispanic","Households","H_Under6_BothWork","H_Under6_FWork","H_Under6_MWork","H_Under6_SingleM","H_6to17_BothWork","H_6to17_Fwork","H_6to17_Mwork","H_6to17_SingleM","EMP_M","MEMP_M","FEMP_M","EMP_Service","MEMP_Service","FEMP_Service","EMP_Sales","MEMP_Sales","FEMP_Sales","EMP_N","MEMP_N","FEMP_N","EMP_P","MEMP_P","FEMP_P","iUNR_16","iFUNR_16","iMUNR_16","iUNR_20to64","iFUNR_20to64","iMUNR_20to64","iFLFPR_20to64","iFLFPR_20to64_Under6","iFLFPR_20to64_6to17","iFLFPR_20to64_Under6_6to17","iMLFPR_20to64","iPR_F","iPR_P","iMHI","iME","iFME","iMME","iMHI_2018","iME_2018","iFME_2018","iMME_2018","iTotalPop","iOneRace","iOneRace_W","iOneRace_B","iOneRace_I","iOneRace_A","iOneRace_H","iOneRace_Other","iTwoRaces","iHispanic","iHouseholds","iH_Under6_BothWork","iH_Under6_FWork","iH_Under6_MWork","iH_Under6_SingleM","iH_6to17_BothWork","iH_6to17_Fwork","iH_6to17_Mwork","iH_6to17_SingleM","iEMP_M","iMEMP_M","iFEMP_M","iEMP_Service","iMEMP_Service","iFEMP_Service","iEMP_Sales","iMEMP_Sales","iFEMP_Sales","iEMP_N","iMEMP_N","iFEMP_N","iEMP_P","iMEMP_P","iFEMP_P","MCBto5","MC6to11","MC12to17","MC18to23","MC24to29","MC30to35","MC36to41","MC42to47","MC48to53","MC54toSA","MCSA","MFCCBto5","MFCC6to11","MFCC12to17","MFCC18to23","MFCC24to29","MFCC30to35","MFCC36to41","MFCC42to47","MFCC48to53","MFCC54toSA","MFCCSA","_75CBto5","_75C6to11","_75C12to17","_75C18to23","_75C24to29","_75C30to35","_75C36to41","_75C42to47","_75C48to53","_75C54toSA","_75CSA","_75FCCBto5","_75FCC6to11","_75FCC12to17","_75FCC18to23","_75FCC24to29","_75FCC30to35","_75FCC36to41","_75FCC42to47","_75FCC48to53","_75FCC54toSA","_75FCCSA","iMCBto5","iMC6to11","iMC12to17","iMC18to23","iMC24to29","iMC30to35","iMC36to41","iMC42to47","iMC48to53","iMC54toSA","iMCSA","iMFCCBto5","iMFCC6to11","iMFCC12to17","iMFCC18to23","iMFCC24to29","iMFCC30to35","iMFCC36to41","iMFCC42to47","iMFCC48to53","iMFCC54toSA","iMFCCSA","i_75CBto5","i_75C6to11","i_75C12to17","i_75C18to23","i_75C24to29","i_75C30to35","i_75C36to41","i_75C42to47","i_75C48to53","i_75C54toSA","i_75CSA","i_75FCCBto5","i_75FCC6to11","i_75FCC12to17","i_75FCC18to23","i_75FCC24to29","i_75FCC30to35","i_75FCC36to41","i_75FCC42to47","i_75FCC48to53","i_75FCC54toSA","i_75FCCSA","MCInfant","MCInfant_flag","MCToddler","MCToddler_flag","MCPreschool","MCPreschool_flag","_75CInfant","_75CInfant_flag","_75CToddler","_75CToddler_flag","_75CPreschool","_75CPreschool_flag","MFCCInfant","MFCCInfant_flag","MFCCToddler","MFCCToddler_flag","MFCCPreschool","MFCCPreschool_flag","_75FCCInfant","_75FCCInfant_flag","_75FCCToddler","_75FCCToddler_flag","_75FCCPreschool","_75FCCPreschool_flag"
"19","California","CA","Alpine County","06003",2015,10.7,5.7,14.3,12.1,6,17.1,63.4,100,65.2,100,65.5,8.4,17.5,52917,15104,18393,12340,56092,16010,19497,13080,1131,92.2,69.2,1,19.4,1.2,1.4,0,7.8,9.5,358,39,0,0,5,73,24,11,57,37.3,28.6,48.1,20.3,11.9,30.9,17.9,15.4,21,10.3,18.5,0,14.2,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261.31,261.31,261.31,261.31,161.38,161.38,161.38,161.38,161.38,161.38,131.31,156.63,156.63,156.63,156.63,143.93,143.93,143.93,143.93,143.93,143.93,132.43,291.8,291.8,291.8,291.8,185.63,185.63,185.63,185.63,185.63,185.63,154.33,182.14,182.14,182.14,182.14,162.96,162.96,162.96,162.96,162.96,162.96,153.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261.31,1,161.38,1,161.38,1,291.8,1,185.63,1,185.63,1,156.63,1,143.93,1,143.93,1,182.14,1,162.96,1,162.96,1
"20","California","CA","Alpine County","06003",2016,11.8,7,14.9,13.1,7.6,16.8,63,76.9,76.4,100,70.4,7.6,18.9,62375,17313,20417,16471,65494,18179,21438,17295,1184,92.9,72.4,0.8,18.9,0.8,0,0,7.1,7.8,343,33,0,0,13,109,22,8,41,36.3,29.6,45.7,24,14.2,37.6,16.7,16.7,16.8,9.7,16.7,0,13.3,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,242.01,242.01,242.01,242.01,149.77,149.77,149.77,149.77,149.77,149.77,128.85,146.02,146.02,146.02,146.02,135.99,135.99,135.99,135.99,135.99,135.99,127.72,276.62,276.62,276.62,276.62,167.64,167.64,167.64,167.64,167.64,167.64,149.93,175.33,175.33,175.33,175.33,151.24,151.24,151.24,151.24,151.24,151.24,151.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.01,1,149.77,1,149.77,1,276.62,1,167.64,1,167.64,1,146.02,1,135.99,1,135.99,1,175.33,1,151.24,1,151.24,1
"21","California","CA","Alpine County","06003",2017,14.6,11.5,16.9,17.7,13.7,20.6,59.3,50,78.8,40,70.4,8.3,19.8,63438,15580,15250,15652,65341,16047,15708,16122,1203,93.3,68.7,1.5,21.9,0.7,0.7,0,6.7,9.7,304,9,0,0,11,94,16,9,48,38.2,35.4,42,21.9,15.6,30.3,18.7,18.4,19.1,12.8,22.6,0,8.3,8,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275.11,275.11,275.11,275.11,155.52,155.52,155.52,155.52,155.52,155.52,151.06,157.5,157.5,157.5,157.5,149.13,149.13,149.13,149.13,149.13,149.13,136.8,298.05,298.05,298.05,298.05,176.8,176.8,176.8,176.8,176.8,176.8,164.32,187.47,187.47,187.47,187.47,165.46,165.46,165.46,165.46,165.46,165.46,158.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275.11,1,155.52,1,155.52,1,298.05,1,176.8,1,176.8,1,157.5,1,149.13,1,149.13,1,187.47,1,165.46,1,165.46,1
"22","California","CA","Alpine County","06003",2018,17.8,12.3,22,20.9,15.6,24.6,59,27.3,80.3,50,74.2,6.2,19.8,64688,16161,18250,15769,64688,16161,18250,15769,1146,92.4,63.1,0.8,27.1,0.7,0.7,0,7.6,9.2,299,10,0,0,21,83,14,4,49,31.2,27.2,35.7,21.6,16.9,26.9,20.8,21,20.5,16.1,24.6,6.4,10.4,10.3,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,308.2,308.2,308.2,308.2,161.26,161.26,161.26,161.26,161.26,161.26,173.26,168.97,168.97,168.97,168.97,162.26,162.26,162.26,162.26,162.26,162.26,145.87,319.48,319.48,319.48,319.48,185.95,185.95,185.95,185.95,185.95,185.95,178.7,199.6,199.6,199.6,199.6,179.67,179.67,179.67,179.67,179.67,179.67,166.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.2,1,161.26,1,161.26,1,319.48,1,185.95,1,185.95,1,168.97,1,162.26,1,162.26,1,199.6,1,179.67,1,179.67,1
"23","California","CA","Amador County","06005",2008,10.9,9,12.7,9.5,7.3,11.7,74.6,75.8,76.7,70.7,55.7,4.8,7.8,56258,30542,25152,40073,64697,35123,28925,46084,38343,95.5,85.5,1.8,2.2,1.2,0.4,4.3,4.5,10.6,14565,701,381,265,393,1864,661,205,1143,31.6,26,36.9,24.4,20.1,28.6,20.5,13.7,26.8,12.6,24.5,1.5,10.8,15.7,6.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,224.61,224.61,224.61,224.61,159.22,159.22,159.22,159.22,159.22,159.22,127.39,146.61,146.61,146.61,146.61,133.25,133.25,133.25,133.25,133.25,133.25,121.42,261.98,261.98,261.98,261.98,209.89,209.89,209.89,209.89,209.89,209.89,174.01,160.99,160.99,160.99,160.99,147.25,147.25,147.25,147.25,147.25,147.25,136.31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,224.61,1,159.22,1,159.22,1,261.98,1,209.89,1,209.89,1,146.61,1,133.25,1,133.25,1,160.99,1,147.25,1,147.25,1
"24","California","CA","Amador County","06005",2009,10.4,8.9,11.8,9.5,7.9,10.9,71,68.6,76,70,56.9,5.9,8.9,57347,31432,24007,42261,67096,36775,28088,49445,38039,96,86.7,2.2,1.8,1.2,0.1,4,4,10.6,14364,652,426,137,399,2108,979,131,863,32.3,29.6,34.9,23,17.7,28.5,23.3,15.9,30.8,11.6,21.4,1.6,9.8,15.4,4.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,247.66,247.66,247.66,247.66,181.58,181.58,181.58,181.58,181.58,181.58,150.14,148.41,148.41,148.41,148.41,137.78,137.78,137.78,137.78,137.78,137.78,128.6,277.8,277.8,277.8,277.8,217.16,217.16,217.16,217.16,217.16,217.16,177.82,168.12,168.12,168.12,168.12,154.54,154.54,154.54,154.54,154.54,154.54,140.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.66,1,181.58,1,181.58,1,277.8,1,217.16,1,217.16,1,148.41,1,137.78,1,137.78,1,168.12,1,154.54,1,154.54,1
"25","California","CA","Amador County","06005",2010,11.4,10.1,12.7,10.3,8.5,11.9,70.1,71,74.9,69,56.8,4.5,8,54758,31281,24253,41363,63519,36286,28133,47981,38327,96.2,87.8,1.9,1.5,1.1,0.3,3.7,3.8,11.9,14715,636,355,148,322,2240,801,143,870,31.5,27.6,35.6,23.3,19.1,27.8,23.2,15.9,30.8,11.7,21.8,1.1,10.3,15.6,4.7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261.76,261.76,261.76,261.76,187.66,187.66,187.66,187.66,187.66,187.66,153.36,154.57,154.57,154.57,154.57,143.05,143.05,143.05,143.05,143.05,143.05,128.64,310.16,310.16,310.16,310.16,242.29,242.29,242.29,242.29,242.29,242.29,190.95,175.25,175.25,175.25,175.25,161.83,161.83,161.83,161.83,161.83,161.83,144.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261.76,1,187.66,1,187.66,1,310.16,1,242.29,1,242.29,1,154.57,1,143.05,1,143.05,1,175.25,1,161.83,1,161.83,1
"26","California","CA","Amador County","06005",2011,15.2,14.3,16.1,14.6,13.8,15.4,68.9,67.8,74,68.2,56.3,6,10,56180,30936,25513,36646,62922,34648,28575,41044,38244,97.4,87.5,2.3,2.3,1.4,0.2,3.7,2.6,12.2,14283,607,357,134,368,2065,930,138,832,33.3,27.7,39.2,22.8,19.8,25.8,22.4,14.3,30.9,11.1,20.7,1.2,10.4,17.5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275.86,275.86,275.86,275.86,193.73,193.73,193.73,193.73,193.73,193.73,156.58,160.74,160.74,160.74,160.74,148.33,148.33,148.33,148.33,148.33,148.33,128.67,342.53,342.53,342.53,342.53,267.42,267.42,267.42,267.42,267.42,267.42,204.07,182.39,182.39,182.39,182.39,169.11,169.11,169.11,169.11,169.11,169.11,147.91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275.86,1,193.73,1,193.73,1,342.53,1,267.42,1,267.42,1,160.74,1,148.33,1,148.33,1,182.39,1,169.11,1,169.11,1
"27","California","CA","Amador County","06005",2012,17.3,15.7,18.8,16.2,14.3,18,67.3,58,73.6,67.8,55.1,6.4,10.5,53462,30082,25814,35506,58808,33090,28395,39057,37764,97.6,88.2,2.6,2.1,1.3,0.1,3.3,2.4,12.4,14236,477,471,25,377,1837,824,119,887,33.3,28.7,38.1,23.6,21.4,26,23,14.5,31.9,10.4,19.4,0.9,9.7,16,3.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,289.96,289.96,289.96,289.96,199.81,199.81,199.81,199.81,199.81,199.81,159.8,166.9,166.9,166.9,166.9,153.6,153.6,153.6,153.6,153.6,153.6,128.71,374.89,374.89,374.89,374.89,292.55,292.55,292.55,292.55,292.55,292.55,217.2,189.52,189.52,189.52,189.52,176.4,176.4,176.4,176.4,176.4,176.4,151.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.96,1,199.81,1,199.81,1,374.89,1,292.55,1,292.55,1,166.9,1,153.6,1,153.6,1,189.52,1,176.4,1,176.4,1
"28","California","CA","Amador County","06005",2013,16.8,17,16.6,16,16.4,15.7,68,65.8,73.1,67.3,55.5,7.9,12.6,53684,30508,26334,34188,57979,32949,28441,36923,37422,96.7,87.6,2.5,1.9,1.4,0.2,3.2,3.3,12.6,14262,488,391,0,319,1812,871,122,765,30.3,26.3,34.8,24.4,21.8,27.2,23.2,13.5,33.8,11.2,20.8,0.7,10.9,17.7,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,285.29,285.29,285.29,285.29,186.4,186.4,186.4,186.4,186.4,186.4,146.79,167.07,167.07,167.07,167.07,152.74,152.74,152.74,152.74,152.74,152.74,132.92,340.94,340.94,340.94,340.94,248.09,248.09,248.09,248.09,248.09,248.09,187.96,189.24,189.24,189.24,189.24,175.54,175.54,175.54,175.54,175.54,175.54,153.28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,285.29,1,186.4,1,186.4,1,340.94,1,248.09,1,248.09,1,167.07,1,152.74,1,152.74,1,189.24,1,175.54,1,175.54,1
"29","California","CA","Amador County","06005",2014,15.9,15.2,16.5,14.8,14.6,15,66.1,65.6,72.8,67,54.3,7.3,13,52964,30830,25281,37067,56142,32680,26798,39291,37159,96.6,87.6,2.2,2,1.3,0.2,3.2,3.4,12.7,13939,582,325,0,259,1629,812,143,842,30.5,25.2,36.1,23.7,22.4,25.1,23.8,14.7,33.5,11,20.5,0.8,11.1,17.2,4.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,280.61,280.61,280.61,280.61,172.99,172.99,172.99,172.99,172.99,172.99,133.77,167.24,167.24,167.24,167.24,151.87,151.87,151.87,151.87,151.87,151.87,137.13,306.98,306.98,306.98,306.98,203.62,203.62,203.62,203.62,203.62,203.62,158.73,188.95,188.95,188.95,188.95,174.67,174.67,174.67,174.67,174.67,174.67,154.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.61,1,172.99,1,172.99,1,306.98,1,203.62,1,203.62,1,167.24,1,151.87,1,151.87,1,188.95,1,174.67,1,174.67,1
"30","California","CA","Amador County","06005",2015,14,12.6,15.4,13.2,11.8,14.5,65.9,66.8,72.4,66.7,53.8,7,12.8,54171,30428,25491,36038,57421,32254,27020,38200,36995,96.7,86.5,2.3,2.2,1.5,0.1,4.1,3.3,12.9,13925,501,534,46,226,1418,787,200,944,30.9,23.8,38.1,22.9,22.5,23.4,25.3,17.7,33.1,10.3,20.2,0.2,10.6,15.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261.31,261.31,261.31,261.31,166.96,166.96,166.96,166.96,166.96,166.96,131.31,159.47,159.47,159.47,159.47,147.14,147.14,147.14,147.14,147.14,147.14,135.82,291.8,291.8,291.8,291.8,198.91,198.91,198.91,198.91,198.91,198.91,154.33,184.12,184.12,184.12,184.12,169.8,169.8,169.8,169.8,169.8,169.8,153.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261.31,1,166.96,1,166.96,1,291.8,1,198.91,1,198.91,1,159.47,1,147.14,1,147.14,1,184.12,1,169.8,1,169.8,1
"31","California","CA","Amador County","06005",2016,11.6,9.7,13.3,10.6,8.9,12.2,64.9,63.4,78.8,62.6,56.3,6.1,11.2,57032,31529,26932,38933,59884,33105,28279,40880,36963,96.4,86.7,2.4,1.4,1.5,0.2,4.2,3.6,13,14248,568,485,55,232,1358,648,216,874,31.7,23.1,40.6,21.1,20.9,21.4,24.8,17.4,32.5,11.8,22.9,0.2,10.6,15.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,242.01,242.01,242.01,242.01,160.92,160.92,160.92,160.92,160.92,160.92,128.85,151.7,151.7,151.7,151.7,142.4,142.4,142.4,142.4,142.4,142.4,134.5,276.62,276.62,276.62,276.62,194.2,194.2,194.2,194.2,194.2,194.2,149.93,179.29,179.29,179.29,179.29,164.92,164.92,164.92,164.92,164.92,164.92,152.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.01,1,160.92,1,160.92,1,276.62,1,194.2,1,194.2,1,151.7,1,142.4,1,142.4,1,179.29,1,164.92,1,164.92,1
"32","California","CA","Amador County","06005",2017,9.3,6.7,11.6,8.6,6.3,10.8,66.8,65.8,83.1,54.1,56.9,5.2,10.6,60636,32453,26966,40427,62455,33427,27775,41640,37306,95.4,87,2.1,0.8,1.6,0.2,3.7,4.6,13.2,14185,570,501,65,264,1278,692,282,795,32.7,25.4,40.3,23.2,21.6,24.8,24.1,17.5,30.9,9.9,19.1,0.4,10.2,16.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,214.24,214.24,214.24,214.24,157.84,157.84,157.84,157.84,157.84,157.84,118.37,156.52,156.52,156.52,156.52,147.45,147.45,147.45,147.45,147.45,147.45,142.17,283.67,283.67,283.67,283.67,187.15,187.15,187.15,187.15,187.15,187.15,161.57,188.23,188.23,188.23,188.23,169.15,169.15,169.15,169.15,169.15,169.15,157.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,214.24,1,157.84,1,157.84,1,283.67,1,187.15,1,187.15,1,156.52,1,147.45,1,147.45,1,188.23,1,169.15,1,169.15,1
"33","California","CA","Amador County","06005",2018,8.6,6.5,10.6,8.4,6,10.4,64.5,66.1,79.9,48.7,56,5.1,9.7,61198,32346,27338,40030,61198,32346,27338,40030,37829,95.2,87.2,2.1,0.8,1.3,0.2,3.6,4.8,13.6,14090,685,579,60,311,1195,795,254,871,32.8,24.9,41,23,22.7,23.3,23.9,16.8,31.3,11.1,21,0.6,9.3,14.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,186.46,186.46,186.46,186.46,154.76,154.76,154.76,154.76,154.76,154.76,107.89,161.34,161.34,161.34,161.34,152.49,152.49,152.49,152.49,152.49,152.49,149.83,290.71,290.71,290.71,290.71,180.1,180.1,180.1,180.1,180.1,180.1,173.2,197.16,197.16,197.16,197.16,173.37,173.37,173.37,173.37,173.37,173.37,162.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.46,1,154.76,1,154.76,1,290.71,1,180.1,1,180.1,1,161.34,1,152.49,1,152.49,1,197.16,1,173.37,1,173.37,1
"34","California","CA","Butte County","06007",2008,10.6,8.9,12.2,9.4,7.7,10.9,68.9,62.2,77.2,61.7,75.6,11.6,18.2,41569,20803,16618,25503,47804,23923,19111,29328,218551,95.1,83.5,1.4,1.2,4,0.1,4.9,4.9,12.6,85984,4707,3720,569,2741,11649,5018,1696,7828,32.7,29.9,35.6,21.2,15.7,26.9,26,18.7,33.6,11.1,20.9,0.8,9.1,14.9,3.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225.01,225.01,225.01,225.01,158.41,158.41,158.41,158.41,158.41,158.41,137.7,134.93,134.93,134.93,134.93,126.86,126.86,126.86,126.86,126.86,126.86,119.11,275.94,275.94,275.94,275.94,207.58,207.58,207.58,207.58,207.58,207.58,166.25,145.63,145.63,145.63,145.63,145.81,145.81,145.81,145.81,145.81,145.81,134.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225.01,1,158.41,1,158.41,1,275.94,1,207.58,1,207.58,1,134.93,1,126.86,1,126.86,1,145.63,1,145.81,1,145.81,1
"35","California","CA","Butte County","06007",2009,10.6,9.3,11.8,9.2,8,10.3,67.1,59.7,76.5,61.1,75.7,11.5,18.3,42002,20705,16601,26104,49142,24225,19423,30542,217917,95,83.3,1.6,1.2,4,0.2,4.7,5,12.8,85207,4634,3738,541,2993,11746,5563,1268,7590,32.3,29.4,35.5,20.7,16.1,25.8,25.8,17.7,34.5,11.4,20.9,1.2,9.8,15.9,3.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97,134.39,134.39,134.39,134.39,130.09,130.09,130.09,130.09,130.09,130.09,127.23,276.7,276.7,276.7,276.7,213.99,213.99,213.99,213.99,213.99,213.99,178.05,153.93,153.93,153.93,153.93,150.81,150.81,150.81,150.81,150.81,150.81,137.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.03,1,179.4,1,179.4,1,276.7,1,213.99,1,213.99,1,134.39,1,130.09,1,130.09,1,153.93,1,150.81,1,150.81,1
"36","California","CA","Butte County","06007",2010,11.5,9.5,13.2,10.3,8.3,12.1,67.1,62.5,75.4,60.2,75.3,11.4,18.4,43170,21888,18342,26862,50077,25390,21277,31160,218635,94.7,83.3,1.5,1.3,4,0.2,4.5,5.3,13.5,85465,4793,3866,582,2752,10875,5294,1460,8009,33.6,29.9,37.7,21,17.5,24.8,25,17.7,33,10.3,18.8,1,10.1,16.1,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,246.7,246.7,246.7,246.7,182.06,182.06,182.06,182.06,182.06,182.06,150.93,140.86,140.86,140.86,140.86,136.67,136.67,136.67,136.67,136.67,136.67,127.31,298.96,298.96,298.96,298.96,220.4,220.4,220.4,220.4,220.4,220.4,189.85,162.23,162.23,162.23,162.23,155.81,155.81,155.81,155.81,155.81,155.81,140.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,246.7,1,182.06,1,182.06,1,298.96,1,220.4,1,220.4,1,140.86,1,136.67,1,136.67,1,162.23,1,155.81,1,155.81,1
